"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"43820",-12.672972962622993,-38.54351601546501,"candeias","BA"
"43805",-12.676734631407086,-38.54463986844448,"candeias","BA"
"43850",-12.511917148468365,-38.49477810958447,"sao sebastiao do passe","BA"
"43900",-12.62219543199036,-38.67633600212528,"sao francisco do conde","BA"
"44062",-12.267751560208184,-38.95655175,"feira de santana","BA"
"44073",-12.243870000000005,-38.890215000000005,"feira de santana","BA"
"44063",-12.280587580068126,-38.95895129516995,"feira de santana","BA"
"44045",-12.248425817821643,-38.94855376942198,"feira de santana","BA"
"44070",-12.263958471002324,-38.94303220191585,"feira de santana","BA"
"44025",-12.24728934026778,-38.98931136511053,"feira de santana","BA"
"44035",-12.194261894356721,-38.98818405101609,"feira de santana","BA"
"44043",-12.243345496249088,-38.9436927485429,"feira de santana","BA"
"44013",-12.286987669715526,-38.98511891603675,"feira de santana","BA"
"44055",-12.209053540146066,-38.96247355474475,"feira de santana","BA"
"44046",-12.197919305210384,-38.990810546503305,"feira de santana","BA"
"44036",-12.189858528400393,-38.96648183949952,"feira de santana","BA"
"44010",-12.291760930933687,-38.968856061810996,"feira de santana","BA"
"44042",-12.216140381903177,-38.99481552484274,"feira de santana","BA"
"44057",-12.221657433810337,-38.938930721622704,"feira de santana","BA"
"44018",-12.245636650297143,-38.97030334970286,"feira de santana","BA"
"44079",-12.272213999999945,-38.922217999999965,"feira de santana","BA"
"44030",-12.220335209273449,-38.99636584554789,"feira de santana","BA"
"44096",-12.296444207051744,-38.91781091756594,"feira de santana","BA"
"44097",-12.310233264787295,-38.89610170705173,"feira de santana","BA"
"44038",-12.234716209574726,-38.95185389024473,"feira de santana","BA"
"44009",-12.224988000000002,-38.95769700000001,"feira de santana","BA"
"44019",-12.247893325004348,-38.98842651471519,"feira de santana","BA"
"44044",-12.209660631769907,-38.990743641576316,"feira de santana","BA"
"44071",-12.243344105369346,-38.91523074341442,"feira de santana","BA"
"44066",-12.232754140717855,-38.93120145559464,"feira de santana","BA"
"44034",-12.212053072162266,-38.96806992423106,"feira de santana","BA"
"44072",-12.24412999999993,-38.92141999999996,"feira de santana","BA"
"44005",-12.268882019820735,-38.97081529053313,"feira de santana","BA"
"44031",-12.217435258633756,-38.98847709772293,"feira de santana","BA"
"44003",-12.273752891482468,-38.95610872522937,"feira de santana","BA"
"44092",-12.304388210658429,-38.94832553329683,"feira de santana","BA"
"44067",-12.236881077674258,-38.9228637728341,"feira de santana","BA"
"44076",-12.252920804605017,-38.93574412003007,"feira de santana","BA"
"44065",-12.240657173882294,-38.931073845014545,"feira de santana","BA"
"44095",-12.286947394396654,-38.93843429156328,"feira de santana","BA"
"44023",-12.252483419095153,-38.97548435844543,"feira de santana","BA"
"44033",-12.219371413266769,-38.975091097697494,"feira de santana","BA"
"44002",-12.249226488199012,-38.97070771565007,"feira de santana","BA"
"44008",-12.262722631027597,-38.93028339266696,"feira de santana","BA"
"44086",-12.255508103289733,-38.90253563460936,"feira de santana","BA"
"44075",-12.251986554532891,-38.95334041326677,"feira de santana","BA"
"44094",-12.27903441445658,-38.98038407291241,"feira de santana","BA"
"44061",-12.20576276582102,-38.958398931535136,"feira de santana","BA"
"44020",-12.248221699379506,-38.963827039909226,"feira de santana","BA"
"44082",-12.25724952178431,-38.9255389941716,"feira de santana","BA"
"44054",-12.216206267754385,-38.962179900711995,"feira de santana","BA"
"44004",-12.264377998626875,-38.9670668386342,"feira de santana","BA"
"44052",-12.239268456064757,-38.94497015498151,"feira de santana","BA"
"44050",-12.245821910352591,-38.95436814155458,"feira de santana","BA"
"44088",-12.270312922009351,-38.94974286565878,"feira de santana","BA"
"44006",-12.275790146784775,-38.97624251762589,"feira de santana","BA"
"44077",-12.260472663887153,-38.93748137607479,"feira de santana","BA"
"44007",-12.263934080776172,-38.98329396093864,"feira de santana","BA"
"44059",-12.210538500000006,-38.94333525,"feira de santana","BA"
"44028",-12.232508731057765,-38.980576288649075,"feira de santana","BA"
"44089",-12.275867222088781,-38.946625104010295,"feira de santana","BA"
"44053",-12.223169046627051,-38.95903244226445,"feira de santana","BA"
"44090",-12.283456127313714,-38.955888813182256,"feira de santana","BA"
"44078",-12.26771822898029,-38.9312153860581,"feira de santana","BA"
"44021",-12.243441803220035,-38.971434352761264,"feira de santana","BA"
"44024",-12.245147141266115,-38.98442666985977,"feira de santana","BA"
"44022",-12.249131356155415,-38.971012445194276,"feira de santana","BA"
"44051",-12.239062742714525,-38.95139814155458,"feira de santana","BA"
"44091",-12.296497056645096,-38.95607159113988,"feira de santana","BA"
"44001",-12.261638276705913,-38.96830965411758,"feira de santana","BA"
"44032",-12.226998677765614,-38.96754654203942,"feira de santana","BA"
"44056",-12.2291768867825,-38.95296645139435,"feira de santana","BA"
"44085",-12.246333079167245,-38.9172937158474,"feira de santana","BA"
"44160",-11.976670807447386,-39.10534676277968,"tanquinho","BA"
"44180",-12.437923873440552,-39.12078904584025,"antonio cardoso","BA"
"44150",-11.953718638685027,-38.975868099264346,"santa barbara","BA"
"44190",-12.43686155242033,-39.251042934546156,"santo estevao","BA"
"44280",-12.30282657969724,-38.64004961262251,"teodoro sampaio","BA"
"44218",-12.661775303973426,-38.751328908632885,"acupe","BA"
"44250",-12.249578965702323,-38.749487159290474,"coracao de maria","BA"
"44270",-12.404939961666127,-38.616307964985324,"terra nova","BA"
"44230",-12.397472510577042,-38.7549394449034,"amelia rodrigues","BA"
"44245",-12.329036754338787,-38.763335789711775,"conceicao do jacuipe","BA"
"44220",-12.73892673698011,-38.767535222608366,"saubara","BA"
"44260",-12.025651507314985,-38.86342835962647,"santanopolis","BA"
"44255",-12.048229812158258,-38.76530076032761,"irara","BA"
"44200",-12.56058222446038,-38.69807393147844,"santo amaro","BA"
"44360",-12.606734122051575,-38.96814321074757,"sao felix","BA"
"44350",-12.60216267807701,-39.05041965259296,"governador mangabeira","BA"
"44345",-12.535939999999925,-39.19085999999993,"cabaceiras do paraguacu","BA"
"44340",-12.620929245772672,-38.9898184327091,"muritiba","BA"
"44330",-12.426659743875813,-38.93666994418556,"sao goncalo dos campos","BA"
"44380",-12.670093755616847,-39.10350896555008,"cruz das almas","BA"
"44300",-12.602538284393553,-38.962545491660926,"cachoeira","BA"
"44320",-12.507728154491227,-39.00142275144315,"conceicao da feira","BA"
"44428",-23.514302546209343,-47.13083935539563,"sao roque do paraguacu","BA"
"44490",-13.077532799527088,-38.99987347643633,"aratuipe","BA"
"44470",-12.97439566292857,-38.621471640500005,"vera cruz","BA"
"44460",-12.888981816235061,-38.68320808837843,"itaparica","BA"
"44480",-13.112553391328705,-38.894615095943536,"jaguaripe","BA"
"44420",-12.815300999999945,-38.93096149999997,"maragogipe","BA"
"44400",-13.017855003693033,-39.036386101696586,"nazare","BA"
"44450",-12.875952695820208,-38.76083803223868,"salinas da margarida","BA"
"44530",-12.732167054080136,-39.188411608160294,"sapeacu","BA"
"44565",-12.977420720903018,-39.395875675776146,"varzedo","BA"
"44580",-13.041740999999945,-39.446080999999964,"sao miguel das matas","BA"
"44570",-12.974514446644742,-39.26762672748487,"santo antonio de jesus","BA"
"44590",-12.770347628955994,-39.526871657239,"santa teresinha","BA"
"44590",-12.773424776172185,-39.52395100060861,"santa terezinha","BA"
"44520",-12.405690023401995,-39.501010026832105,"rafael jambeiro","BA"
"44540",-12.76869258705622,-39.172825662521134,"conceicao do almeida","BA"
"44500",-12.765397451653644,-39.4259016570244,"castro alves","BA"
"44560",-12.90726557421882,-39.18967219921915,"dom macedo costa","BA"
"44572",-12.979818850372276,-39.282514285037216,"santo antonio de jesus","BA"
"44574",-12.974923124773431,-39.257317687160146,"santo antonio de jesus","BA"
"44575",-13.01131359713669,-39.06463423499724,"muniz ferreira","BA"
"44573",-12.959157083327346,-39.25854745833632,"santo antonio de jesus","BA"
"44550",-12.848017833869767,-39.08812243068052,"sao felipe","BA"
"44571",-12.962996999999996,-39.26071124999999,"santo antonio de jesus","BA"
"44670",-12.151578139507391,-39.246874185759566,"anguera","BA"
"44650",-11.470159172184482,-39.78176605108877,"gaviao","BA"
"44660",-12.156145658935015,-39.45907515560741,"serra preta","BA"
"44698",-11.427163692802356,-39.88463319948777,"sao jose do jacuipe","BA"
"44635",-11.608919027843385,-40.13789591959393,"varzea da roca","BA"
"44655",-11.833726991684749,-39.60977339852518,"pe de serra","BA"
"44645",-11.670975368602734,-39.8289450213414,"capela do alto alegre","BA"
"44620",-11.95823999999993,-40.19166999999993,"baixa grande","BA"
"44630",-11.709295144223564,-40.14917640644823,"mairi","BA"
"44642",-11.605973322689078,-39.63297737983919,"nova fatima","BA"
"44640",-11.806980141898636,-39.38502542030611,"riachao do jacuipe","BA"
"44680",-12.315721616427519,-39.30812193908557,"ipecaeta","BA"
"44690",-11.260138011550536,-40.944760979407526,"varzea nova","BA"
"44610",-11.81405309180625,-39.907983438331115,"pintadas","BA"
"44600",-12.155859999999961,-39.74180999999993,"ipira","BA"
"44695",-11.384939072870855,-40.00870917327869,"capim grosso","BA"
"44750",-11.107471772485228,-40.07027331427583,"caldeirao grande","BA"
"44798",-10.73043098581268,-41.32262712484393,"umburanas","BA"
"44718",-10.675533175911836,-41.286148373525016,"ourolandia","BA"
"44730",-11.089658239866417,-40.434208503742326,"caem","BA"
"44715",-11.526267131623996,-40.31893708579453,"varzea do poco","BA"
"44770",-10.742698830306168,-40.36163984495831,"pindobacu","BA"
"44775",-10.740023720824217,-40.12872515170338,"filadelfia","BA"
"44713",-11.412641435287652,-40.122746219144595,"quixabeira","BA"
"44745",-10.953943496725046,-40.577126424115356,"mirangaba","BA"
"44720",-11.43086534615864,-40.60256997114305,"miguel calmon","BA"
"44755",-10.864766112425597,-40.13088353796419,"ponto novo","BA"
"44790",-10.507740703335694,-40.32082354469014,"campo formoso","BA"
"44740",-10.94239604622345,-40.422224989882395,"saude","BA"
"44710",-11.417273407831265,-40.2904966492359,"serrolandia","BA"
"44780",-10.576986433228068,-40.274782849967025,"antonio goncalves","BA"
"44700",-11.174460397575373,-40.542571950374644,"jacobina","BA"
"44892",-11.860459652819214,-41.75396975925798,"salobro","BA"
"44840",-11.847179068625545,-40.79148565742312,"tapiramuta","BA"
"44895",-11.762543970465527,-41.907362683901894,"barro alto","BA"
"44890",-11.685258209965555,-41.77086455435789,"canarana","BA"
"44850",-11.545428447800155,-41.16848567221592,"morro do chapeu","BA"
"44880",-11.692807687736005,-41.46846003167728,"cafarnaum","BA"
"44885",-11.966560701271892,-41.638430710589056,"mulungu do morro","BA"
"44800",-11.858125257428643,-40.47190062045699,"mundo novo","BA"
"44830",-11.728210872879323,-40.56373929680503,"piritiba","BA"
"44940",-11.140108901509073,-42.04271938909756,"central","BA"
"44905",-11.383770100735854,-41.831789453421656,"lapao","BA"
"44970",-11.645261564800837,-42.009516957387405,"ibipeba","BA"
"44910",-11.443481999999992,-41.424489,"america dourada","BA"
"44950",-11.338464008532545,-42.13207409606472,"uibai","BA"
"44960",-11.547686385481315,-41.9771296889362,"ibitita","BA"
"44915",-11.228776996848898,-41.8768434437126,"sao gabriel","BA"
"44925",-11.044283744263208,-41.97345522926765,"jussara","BA"
"44920",-11.352553152038205,-41.661289453989895,"joao dourado","BA"
"44900",-11.303898460602054,-41.86570828635463,"irece","BA"
"44990",-11.808389763881333,-42.05774869500488,"barra do mendes","BA"
"44930",-11.296030174855288,-41.985927197475775,"presidente dutra","BA"
"45015",-14.847990580068126,-40.84578142492353,"vitoria da conquista","BA"
"45009",-14.852563999999974,-40.812621134999965,"vitoria da conquista","BA"
"45095",-14.908489803772445,-40.840394420913185,"vitoria da conquista","BA"
"45089",-14.828166000000005,-40.82744025,"vitoria da conquista","BA"
"45035",-14.843204381903165,-40.842508809048404,"vitoria da conquista","BA"
"45010",-14.85250319401,-40.843204884124866,"vitoria da conquista","BA"
"45079",-14.842201214887366,-40.89073308795919,"vitoria da conquista","BA"
"45061",-14.881887,-40.87631474999999,"vitoria da conquista","BA"
"45058",-14.930477999999999,-40.88709225,"vitoria da conquista","BA"
"45050",-14.905356442465795,-40.8406222527381,"vitoria da conquista","BA"
"45003",-14.843271258670446,-40.835806658347245,"vitoria da conquista","BA"
"45029",-14.875675438038172,-40.81060677124288,"vitoria da conquista","BA"
"45070",-14.846107779046935,-40.892264840649524,"vitoria da conquista","BA"
"45023",-14.878619999999998,-40.84466195129545,"vitoria da conquista","BA"
"45055",-14.847727685881608,-40.889362421393315,"vitoria da conquista","BA"
"45031",-14.880598123867312,-40.813092265505404,"vitoria da conquista","BA"
"45052",-14.905652521784313,-40.84009216763806,"vitoria da conquista","BA"
"45012",-14.849586966584143,-40.807121441091354,"vitoria da conquista","BA"
"45075",-14.845654893438615,-40.84989324353453,"vitoria da conquista","BA"
"45005",-14.852286230365277,-40.834165007905824,"vitoria da conquista","BA"
"45077",-14.90405951096427,-40.837041,"vitoria da conquista","BA"
"45002",-14.839949790980462,-40.84113090967659,"vitoria da conquista","BA"
"45025",-14.855403157493939,-40.852061003197605,"vitoria da conquista","BA"
"45066",-14.891876601974495,-40.87263783641011,"vitoria da conquista","BA"
"45037",-14.909166838877434,-40.82041932126915,"vitoria da conquista","BA"
"45085",-14.838908823234615,-40.84670951994301,"vitoria da conquista","BA"
"45078",-14.831929777401207,-40.880187521127894,"vitoria da conquista","BA"
"45065",-14.873517000000005,-40.8514185,"vitoria da conquista","BA"
"45028",-14.858729999999996,-40.819848749999984,"vitoria da conquista","BA"
"45008",-14.817119999999932,-40.77610999999996,"vitoria da conquista","BA"
"45051",-14.856957671100506,-40.85178987316058,"vitoria da conquista","BA"
"45027",-14.883407497085813,-40.827463088666455,"vitoria da conquista","BA"
"45053",-14.866716060481744,-40.87067795348264,"vitoria da conquista","BA"
"45000",-14.852491366899526,-40.84090160309317,"vitoria da conquista","BA"
"45026",-14.88271896390249,-40.83433856891383,"vitoria da conquista","BA"
"45020",-14.855726713571821,-40.835865582182244,"vitoria da conquista","BA"
"45195",-23.70345931883679,-46.56721847621084,"planalto","BA"
"45104",-14.879821077931009,-40.8912119947358,"vitoria da conquista","BA"
"45195",-14.748525107624905,-40.50721442011167,"lucaia","BA"
"45150",-15.53842401188334,-40.91359367572064,"encruzilhada","BA"
"45130",-14.977602584811759,-40.40758752954466,"caatiba","BA"
"45180",-14.610833993645256,-41.13647511153721,"anage","BA"
"45170",-14.976253847210641,-41.41795316612826,"tremedal","BA"
"45177",-14.624939999999945,-41.28158149999996,"caraibas","BA"
"45190",-14.667295483383631,-40.47608773987663,"planalto","BA"
"45155",-15.51219557475633,-40.622935487703856,"ribeirao do largo","BA"
"45160",-15.038904752280965,-41.25852636213507,"belo campo","BA"
"45140",-15.254659887726495,-40.623961938632455,"itambe","BA"
"45120",-14.866510841642238,-40.57323415184101,"barra do choca","BA"
"45157",-15.504314378733108,-41.23955475,"candido sales","BA"
"45245",-14.045718833379512,-40.562250676629375,"catingal","BA"
"45285",-14.75216224082074,-40.090125591224265,"iguaibi","BA"
"45265",-14.335830227096427,-40.90913057525128,"caetanos","BA"
"45204",-13.868994482349649,-40.064935382669894,"jequie","BA"
"45255",-14.241107800568304,-40.770832672629616,"mirante","BA"
"45215",-13.655262261540177,-40.20833201936744,"lafaiete coutinho","BA"
"45205",-13.868939585193615,-40.064834714607,"jequie","BA"
"45202",-13.85853429951514,-40.084576272095646,"jequie","BA"
"45220",-14.12537563160095,-39.89052667038917,"aiquara","BA"
"45206",-13.88059931291412,-40.06471036727061,"jequie","BA"
"45211",-13.869868624177606,-40.10047114195231,"jequie","BA"
"45201",-13.86123656495798,-40.100504993029816,"jequie","BA"
"45263",-14.37250183546787,-40.50721796963149,"bom jesus da serra","BA"
"45290",-14.839350626688708,-39.985554306242115,"ibicui","BA"
"45225",-14.012389208356506,-39.89202958328696,"jitauna","BA"
"45250",-14.363068487726641,-40.207246841248256,"boa nova","BA"
"45209",-13.871931419340156,-40.06643550785385,"jequie","BA"
"45203",-13.84923680753824,-40.07937436240825,"jequie","BA"
"45230",-14.166409572632773,-40.00725523302213,"itagi","BA"
"45260",-14.531865172454124,-40.35494478730657,"pocoes","BA"
"45210",-13.867294859162733,-40.08086737852839,"jequie","BA"
"45240",-14.044980420726828,-40.564382431763946,"manoel vitorino","BA"
"45280",-14.75699932029709,-40.09242784026656,"iguai","BA"
"45208",-13.86098036680994,-40.067200611879656,"jequie","BA"
"45270",-14.793807412071533,-40.14504177788778,"nova canaa","BA"
"45207",-13.869193938980374,-40.054509500771964,"jequie","BA"
"45200",-13.862727524363386,-40.08964220300229,"jequie","BA"
"45312",-13.24249999999995,-39.75805999999994,"engenheiro franca","BA"
"45390",-13.025164385802634,-40.06615589348238,"nova itarana","BA"
"45370",-13.252702060979205,-40.0864020464981,"irajuba","BA"
"45340",-13.452775505427654,-39.93840075135692,"itaquara","BA"
"45375",-13.25939489465721,-40.3696285908529,"planaltino","BA"
"45350",-13.532228310909842,-40.15214721816804,"itirucu","BA"
"45365",-13.476279633704443,-40.22153364101722,"lajedo do tabocal","BA"
"45320",-13.290678219017648,-39.81711339728321,"santa ines","BA"
"45325",-13.101192065063586,-39.79259994156425,"brejoes","BA"
"45330",-13.36042284702786,-39.81285169773879,"cravolandia","BA"
"45315",-12.863033419978164,-39.86495643922176,"milagres","BA"
"45310",-13.271643678110307,-39.66254363813358,"ubaira","BA"
"45300",-13.031903215197067,-39.5984947120069,"amargosa","BA"
"45345",-13.523071125748473,-39.966885385628686,"jaguaquara","BA"
"45355",-13.855007682392767,-39.7456174320219,"apuarema","BA"
"45360",-13.438527197134798,-40.438359317417,"maracas","BA"
"45305",-12.94553946911032,-39.520769859107006,"elisio medrado","BA"
"45440",-13.603346187316015,-39.099958716923226,"nilo pecanha","BA"
"45452",-13.812356242691354,-39.62542413795918,"nova ibia","BA"
"45428",-13.379599999999984,-38.912199999999984,"morro de sao paulo","BA"
"45460",-13.609982999999945,-39.573129499999965,"wenceslau guimaraes","BA"
"45470",-13.256162956092426,-39.57187258137893,"jequirica","BA"
"45420",-13.489312921481972,-39.042847141736644,"cairu","BA"
"45436",-13.76117686900649,-39.37324794130469,"pirai do norte","BA"
"45430",-13.534312759255608,-39.09952544907079,"taperoa","BA"
"45465",-13.601023771917957,-39.492000612020064,"teolandia","BA"
"45490",-13.171181776282046,-39.40898996146024,"laje","BA"
"45443",-13.82294371174182,-39.14186400144336,"igrapiuna","BA"
"45455",-13.777961218015545,-39.682209096567966,"itamari","BA"
"45416",-13.45377558642051,-39.42211732870771,"presidente tancredo neves","BA"
"45400",-13.363458860606745,-39.072446916671424,"valenca","BA"
"45470",-13.259795045510971,-39.57076956730194,"jiquirica","BA"
"45480",-13.228197160715895,-39.50306220381648,"mutuipe","BA"
"45445",-13.944642527679525,-39.107094327629596,"camamu","BA"
"45435",-13.734665913741887,-39.148628896220494,"itubera","BA"
"45450",-13.745550532869455,-39.48927679136274,"gandu","BA"
"45534",-14.277952102631142,-38.995374147173415,"itacare","BA"
"45560",-14.20795362434034,-39.60358278852121,"barra do rocha","BA"
"45570",-14.129318577318315,-39.73315232178052,"ipiau","BA"
"45590",-14.433534352984381,-39.901160621854906,"dario meira","BA"
"45585",-14.289078060038653,-39.848475115318735,"itagiba","BA"
"45580",-14.066607793595887,-39.641718632362,"ibirataia","BA"
"45500",-14.160738857454287,-39.37388916789875,"ibirapitanga","BA"
"45530",-14.281574537272682,-38.98887189887163,"itacare","BA"
"45520",-14.104540889295325,-39.01741408856374,"marau","BA"
"45545",-14.305678458525,-39.32014651830847,"ubaitaba","BA"
"45540",-14.326773468504884,-39.465897298833816,"gongogi","BA"
"45550",-14.212494503870714,-39.518531288758076,"ubata","BA"
"45625",-14.809047196573925,-39.47347345248623,"governador lomanto junior","BA"
"45625",-14.809908205766627,-39.47409243252579,"barro preto","BA"
"45662",-14.797019892696085,-39.032898771420996,"ilheus","BA"
"45657",-14.755406197664056,-39.06194818488806,"ilheus","BA"
"45601",-14.811631375526533,-39.293970585204,"itabuna","BA"
"45611",-14.813966542005026,-39.30079806640834,"itabuna","BA"
"45645",-14.41604541508111,-39.56596341578189,"itapitanga","BA"
"45613",-14.779860536154322,-39.279780511412056,"itabuna","BA"
"45620",-15.082598348038607,-39.337717066470496,"sao jose da vitoria","BA"
"45622",-15.189212497105725,-39.493862111076325,"jussari","BA"
"45606",-14.812802759362947,-39.27055027531888,"itabuna","BA"
"45615",-14.96028437258251,-39.30361059861814,"buerarema","BA"
"45661",-14.780971546482155,-39.04885640993568,"ilheus","BA"
"45690",-15.298111532443588,-39.068993271535135,"una","BA"
"45640",-14.702370503765922,-39.63763788601643,"almadina","BA"
"45675",-14.317416839796307,-39.31829744676145,"aurelino leal","BA"
"45680",-14.592404258815332,-39.281616889746495,"urucuca","BA"
"45607",-14.812388214265114,-39.27427904079865,"itabuna","BA"
"45653",-14.799064790679868,-39.03537285869472,"ilheus","BA"
"45654",-14.810356113146582,-39.03722884542143,"ilheus","BA"
"45608",-14.810436712187645,-39.28171010199666,"itabuna","BA"
"45651",-14.785395777513006,-39.04849093766853,"ilheus","BA"
"45656",-14.820952792482267,-39.03217474973915,"ilheus","BA"
"45603",-14.780783393275392,-39.257504820663634,"itabuna","BA"
"45638",-14.632798000724211,-39.55574774506438,"coaraci","BA"
"45652",-14.785889657954217,-39.03638047238274,"ilheus","BA"
"45655",-14.837507379662462,-39.03817420294223,"ilheus","BA"
"45602",-14.786799654942115,-39.28931406954913,"itabuna","BA"
"45604",-14.768983899142434,-39.264333860585225,"itabuna","BA"
"45658",-14.779618306018484,-39.0590574711572,"ilheus","BA"
"45605",-14.801671183084052,-39.273751953956534,"itabuna","BA"
"45650",-14.801708397515311,-39.04184744110413,"ilheus","BA"
"45695",-15.261545410531696,-39.412467690243524,"arataca","BA"
"45610",-15.190935393837295,-39.49539545099999,"jussari","BA"
"45600",-14.788592800160556,-39.27480291198821,"itabuna","BA"
"45630",-14.674274047249725,-39.37573327266395,"itajuipe","BA"
"45712",-12.980284868717199,-38.43565483389116,"rio do meio","BA"
"45750",-14.894924208464605,-39.426472327927094,"itape","BA"
"45720",-14.877649523847351,-39.91528289666144,"firmino alves","BA"
"45790",-15.591652317281339,-39.87592202150199,"potiragua","BA"
"45740",-14.858350225939407,-39.66055974522117,"floresta azul","BA"
"45725",-14.959708515969348,-39.8103411352494,"santa cruz da vitoria","BA"
"45770",-15.619089208663151,-40.26801486937548,"maiquinique","BA"
"45730",-15.171876954705064,-39.57796571843939,"itaju do colonia","BA"
"45745",-14.867268567244757,-39.59360623954132,"ibicarai","BA"
"45700",-15.246859045381667,-40.244933948344425,"itapetinga","BA"
"45710",-15.116351017226926,-40.070363531188825,"itororo","BA"
"45780",-15.649366500000005,-40.06212075000001,"itarantim","BA"
"45760",-15.56785151461809,-40.422473013615964,"macarani","BA"
"45829",-16.350295842506107,-39.564628130254846,"eunapolis","BA"
"45818",-16.59455128622644,-39.101082773937776,"porto seguro","BA"
"45870",-15.60568894862818,-39.43502330738586,"mascote","BA"
"45823",-16.34632631329033,-39.5744619007516,"eunapolis","BA"
"45840",-16.586877214328894,-39.77893457144295,"guaratinga","BA"
"45826",-16.386111,-39.58529174999999,"eunapolis","BA"
"45824",-16.367638636879693,-39.57364822163566,"eunapolis","BA"
"45850",-16.086656658750986,-39.617575858228356,"itagimirim","BA"
"45890",-15.464061947952926,-39.6522867840013,"pau brasil","BA"
"45880",-15.416917806890016,-39.49930943748579,"camacan","BA"
"45834",-16.843711846011995,-40.16120257787555,"jucurucu","BA"
"45800",-15.857182986935868,-38.878069555240884,"belmonte","BA"
"45855",-15.97123725980882,-39.530529932053106,"itapebi","BA"
"45821",-16.365488185269342,-39.589259498658365,"eunapolis","BA"
"45825",-16.370924043473813,-39.57856420973469,"eunapolis","BA"
"45822",-16.358695239615454,-39.59295428850493,"eunapolis","BA"
"45848",-16.57716038973895,-39.564076070746786,"itabela","BA"
"45828",-16.37130845461392,-39.578758987139565,"eunapolis","BA"
"45860",-15.674733865145845,-38.948855016144684,"canavieiras","BA"
"45830",-16.38660808129541,-39.574366532952325,"eunapolis","BA"
"45865",-15.43181580251503,-39.331245370749905,"santa luzia","BA"
"45818",-16.595894632028383,-39.099267875234155,"trancoso","BA"
"45807",-16.333096877414654,-39.01373483999919,"santa cruz cabralia","BA"
"45816",-16.4927999147616,-39.07721507324169,"porto seguro","BA"
"45836",-17.03384079716807,-39.54349517689325,"itamaraju","BA"
"45820",-16.390622161462748,-39.5933265,"eunapolis","BA"
"45816",-16.4888206620433,-39.081642719941975,"arraial d ajuda","BA"
"45810",-16.454200196944026,-39.06439116630303,"porto seguro","BA"
"45975",-12.933428437159536,-38.49847245588347,"batinga","BA"
"45936",-18.01292309583714,-39.853185329414174,"itabatan (mucuri)","BA"
"45986",-17.312222800441088,-39.97071630070054,"teixeira de freitas","BA"
"45998",-17.540705430609286,-39.74901898166358,"teixeira de freitas","BA"
"45983",-17.116706469974698,-39.185997104721906,"cumuruxatiba","BA"
"45972",-17.20035707395507,-40.217791109675844,"ibiraja","BA"
"45928",-17.887793867645513,-39.86505353733075,"nova vicosa","BA"
"45968",-17.486614637242948,-40.473755781609746,"itupeva","BA"
"45996",-17.53271042770942,-39.735622146672675,"teixeira de freitas","BA"
"45955",-17.225652347572613,-40.085739861096684,"vereda","BA"
"45990",-17.536901655245984,-39.19452781907104,"alcobaca","BA"
"45940",-17.686678153535194,-40.10696592515715,"ibirapua","BA"
"45989",-17.53058252273534,-39.76680784279158,"teixeira de freitas","BA"
"45950",-17.613529646881535,-40.345888475458736,"lajedao","BA"
"45970",-17.170140376904847,-40.330891647099854,"itanhem","BA"
"45995",-17.5379093373331,-39.739312997236674,"teixeira de freitas","BA"
"45997",-17.540754083472677,-39.736394780866775,"teixeira de freitas","BA"
"45928",-17.889289999999963,-39.858149999999966,"posto da mata","BA"
"45936",-11.301073331494212,-41.84448846586361,"itabata","BA"
"45936",-18.011262534804402,-39.853380101407275,"itabatan","BA"
"45987",-17.5356188132526,-39.730802084425505,"teixeira de freitas","BA"
"45992",-17.549157116245652,-39.750689355426346,"teixeira de freitas","BA"
"45980",-17.343845084872893,-39.224380934758074,"prado","BA"
"45988",-17.529214544441913,-39.70290259402184,"teixeira de freitas","BA"
"45993",-17.541950457747653,-39.74782839717852,"teixeira de freitas","BA"
"45920",-17.89147758434128,-39.37304385312157,"nova vicosa","BA"
"45991",-17.561936823669395,-39.744386679589056,"teixeira de freitas","BA"
"45990",-17.536993050657884,-39.72908078776504,"teixeira de freitas","BA"
"45930",-18.088473948068927,-39.550115957153245,"mucuri","BA"
"45900",-17.73285099819015,-39.18923077757667,"caravelas","BA"
"45910",-17.311654999999945,-39.63244499999996,"alcobaca","BA"
"45985",-17.310935226911962,-39.970289909348594,"teixeira de freitas","BA"
"45994",-17.53397528348465,-39.771345153191064,"teixeira de freitas","BA"
"45960",-17.452701200669193,-40.10465284295756,"medeiros neto","BA"
"45936",-18.005224447612893,-39.863064655227475,"mucuri","BA"
"46103",-14.037349999999947,-41.73430999999994,"itaquarai","BA"
"46170",-13.580261446787837,-41.80810465035872,"rio de contas","BA"
"46130",-14.429002073712287,-41.46782400000001,"aracatu","BA"
"46180",-13.418283909012887,-42.14055711926097,"erico cardoso","BA"
"46165",-13.757230020446196,-41.76975917919413,"dom basilio","BA"
"46110",-14.377843485761256,-41.877529260993754,"malhada de pedras","BA"
"46190",-13.441508908582234,-42.243263098101494,"paramirim","BA"
"46140",-13.638817305920654,-41.84728308399474,"livramento de nossa senhora","BA"
"46100",-14.202061290313926,-41.668987585796316,"brumado","BA"
"46290",-15.026505635466563,-42.36953165024372,"mortugaba","BA"
"46225",-14.20542019182842,-42.11493036982424,"ibitira","BA"
